,Temp,Vacuum,Pressure,Humidity,Energy,TempDiff,PressureDiff,PowerPerFuel
7322,33.6,77.17,1009.01,47.53,430.32,43.57,931.84,0.165960125141154
7323,15.85,42.28,1007.4,82.12,467.3,26.43,965.12,0.6973190596563693
7325,14.96,43.02,1012.77,42.93,467.16,28.06,969.75,0.7258780271332571
7327,25.95,63.47,1011.77,66.22,445.5,37.52,948.3,0.2704841666583184
7330,28.01,64.69,1007.61,58.45,440.23,36.67999999999999,942.92,0.242956976752721
7331,12.3,40.69,1015.74,82.58,474.46,28.39,975.05,0.9479966512616712
7332,21.42,43.79,1015.76,43.08,462.19,22.37,971.97,0.4927494328781219
7333,21.34,59.8,1016.92,77.06,450.74,38.46,957.12,0.3532079753505124
7335,16.73,54.3,1017.96,59.44,460.54,37.56999999999999,963.66,0.5069575392513972
7337,26.52,73.21,1002.3,95.38,437.02,46.69,929.09,0.2250906141406475
7338,27.43,63.87,1017.6,43.33,442.71,36.44,953.73,0.2526949764266084
7340,29.67,73.67,1006.48,64.98,429.28,44.0,932.81,0.1963959099618449
7342,28.34,73.68,1015.05,76.73,432.0,45.34,941.37,0.2068875152579542
7343,12.48,40.67,1011.24,61.1,475.96,28.19,970.57,0.9377383947091348
7345,22.8,49.16,1006.4,77.05,439.65,26.36,957.24,0.3922476553466661
7349,25.69,64.45,1013.05,42.0,450.94,38.760000000000005,948.6,0.2723527310315962
7353,11.86,40.27,1008.06,72.91,474.57,28.410000000000004,967.79,0.993651201774196
7355,28.54,76.86,1000.09,74.67,433.35,48.32,923.23,0.1975533742854845
7356,19.89,68.08,1012.65,80.25,448.71,48.19,944.57,0.331368649782972
7360,18.3,37.2,1012.23,68.09,470.42,18.9,975.03,0.6910217991656383
7361,28.76,69.48,1008.62,55.86,430.14,40.72,939.14,0.215258911220487
7362,25.44,75.23,1010.71,66.44,436.67,49.790000000000006,935.48,0.2281629836217152
7364,17.46,42.42,1008.97,69.19,469.63,24.96,966.55,0.6340754350349124
7365,6.07,41.14,1027.57,86.98,480.19,35.07,986.43,1.9229152033599255
7366,28.75,64.84,1009.61,58.24,441.3,36.09,944.77,0.2367298768875895
7367,11.33,41.5,1013.58,88.7,475.01,30.17,972.08,1.0102404321611247
7368,28.19,62.6,1017.34,46.95,449.61,34.41,954.74,0.2547807155234845
7371,23.09,51.19,1009.4,81.61,443.22,28.1,958.21,0.3749818841667914
7372,8.99,36.66,1028.11,71.98,481.03,27.669999999999995,991.45,1.4595534712449487
7375,19.35,64.15,1021.37,68.53,457.74,44.8,957.22,0.36875781688992
7377,30.2,69.59,1008.9,67.32,434.66,39.39,939.31,0.2068216012615042
7378,17.29,44.63,1019.6,41.98,460.66,27.340000000000003,974.97,0.5969784075141576
7379,7.38,41.22,1016.47,96.29,485.73,33.84,975.25,1.596726665956616
7387,15.89,38.73,1001.45,74.37,465.76,22.84,962.72,0.7568168519792267
7388,10.45,40.71,1015.68,81.48,469.22,30.26,974.97,1.1029583740284592
7389,26.26,74.9,1003.85,81.94,437.44,48.64,928.95,0.2224036720196616
7390,9.05,40.67,1015.57,75.48,486.55,31.62,974.9,1.321918636322265
7392,31.91,67.83,1008.76,53.22,425.28,35.92,940.93,0.1964836141453232
7393,7.14,41.22,1016.6,97.09,435.58,34.08,975.38,1.480000054364298
7394,25.07,77.95,1012.87,83.0,438.55,52.88,934.92,0.2244133360522544
7395,25.74,65.38,1009.6,54.34,452.94,39.64,944.22,0.2691455582247873
7396,14.94,40.0,1017.69,65.43,456.41,25.06,977.69,0.7637382864792504
7397,19.32,52.84,1004.29,83.51,450.88,33.52,951.45,0.4416630227116354
7400,13.77,42.86,1030.72,77.3,471.38,29.09,987.86,0.7987025023797736
7404,9.31,43.56,1015.09,79.96,482.55,34.25,971.53,1.189884392208384
7405,11.82,41.54,1019.96,67.65,476.97,29.72,978.42,0.9714201222477756
7406,6.18,41.55,1001.58,98.79,484.87,35.37,960.03,1.8882774681730203
7409,16.46,61.27,1020.02,74.54,456.64,44.81,958.75,0.4527893884824673
7410,20.47,63.07,1012.79,88.67,451.71,42.6,949.72,0.349879930403552
7414,30.74,71.77,1006.24,53.38,434.89,41.03,934.47,0.1971208721854105
7416,26.67,70.94,1007.7,56.56,439.13,44.27,936.76,0.2321020134676568
7421,13.44,39.64,1013.23,73.43,474.79,26.200000000000003,973.59,0.8911866020373841
7423,22.59,60.32,1016.84,78.58,447.17,37.73,956.52,0.3281671428051425
7424,26.53,65.18,1012.77,64.37,437.39,38.650000000000006,947.59,0.2529398423132114
7425,24.8,64.63,1020.69,55.74,447.82,39.83,956.06,0.279394368938823
7426,26.21,70.32,1007.0,78.29,430.4,44.10999999999999,936.68,0.2335212354575518
7427,14.58,41.92,1030.42,61.96,462.69,27.340000000000003,988.5,0.7570269060409008
7429,6.03,40.78,1025.53,98.68,480.36,34.75,984.75,1.953450013297905
7430,11.99,49.83,1008.33,95.2,468.22,37.84,958.5,0.7836820335094284
7438,22.56,70.98,1005.66,95.95,440.81,48.42,934.68,0.2752810700846707
7440,14.05,40.71,1016.36,68.58,465.74,26.66,975.65,0.8142656459935784
7442,25.44,61.25,1012.57,87.65,441.77,35.81,951.32,0.2835130278526505
7443,12.82,46.18,1018.53,88.46,466.06,33.36,972.35,0.7872268117229669
7446,10.17,41.46,1019.34,83.04,480.13,31.29,977.88,1.13869809001912
7449,26.71,59.39,1014.24,66.45,439.33,32.68,954.85,0.2769514524585375
7451,22.08,45.61,1014.02,75.71,456.71,23.53,968.41,0.4535042690231293
7452,32.37,67.83,1008.32,57.39,426.76,35.46,940.49,0.1943655045225413
7454,23.39,73.5,1011.37,88.48,441.18,50.11,937.87,0.2566245822826779
7456,23.66,62.08,1022.42,64.13,447.06,38.42,960.34,0.3043682625859469
7457,18.63,45.87,1007.98,79.9,453.79,27.24,962.11,0.5310229930533689
7458,15.09,39.52,1017.05,72.43,469.8,24.430000000000003,977.53,0.7877834209318985
7459,26.39,66.49,1012.96,60.35,433.36,40.1,946.47,0.2469750598844422
7461,23.35,59.92,1009.86,88.6,439.82,36.57,949.94,0.3143520411226388
7463,20.86,67.25,1017.45,81.45,444.5,46.39,950.2,0.3168583618173199
7464,25.68,58.41,1013.71,70.61,440.78,32.73,955.3,0.293859445609802
7466,15.24,37.87,1020.52,84.49,463.09,22.629999999999995,982.65,0.8023893039248098
7469,30.24,73.9,1006.74,56.39,441.31,43.66000000000001,932.84,0.197477464899657
7470,22.12,49.39,1019.8,72.83,451.0,27.27,970.41,0.4128120758607634
7472,8.36,40.22,1011.6,89.18,484.66,31.86,971.38,1.4414143264675865
7473,32.82,68.31,1010.44,41.85,441.06,35.49,942.13,0.1967319112220153
7477,9.83,41.17,1019.34,72.29,478.21,31.340000000000003,978.17,1.181637509757201
7478,29.92,67.22,1014.09,50.62,444.78,37.3,946.87,0.2211490882360896
7479,16.88,43.67,1011.43,73.98,463.81,26.790000000000003,967.76,0.6291938569864245
7480,13.72,34.03,1018.57,65.95,469.25,20.31,984.54,1.005051279568962
7482,30.63,74.22,1007.47,46.52,430.38,43.59,933.25,0.1893146114299785
7484,13.86,41.78,1010.75,57.9,467.39,27.92,968.97,0.8071379181958407
7486,26.11,47.43,1009.01,56.09,445.36,21.32,961.58,0.3596261070659634
7489,19.27,43.14,1013.17,39.85,463.14,23.87,970.03,0.5571221634152836
7490,18.86,51.43,1010.27,86.0,446.91,32.57,958.84,0.4607463036478043
7491,33.43,69.88,1006.86,44.84,435.59,36.45,936.98,0.1864612657637442
7492,13.84,41.26,1020.92,74.74,462.46,27.42,979.66,0.8098579710226144
7495,10.12,41.55,1005.78,62.34,475.46,31.43,964.23,1.1307391922679948
7496,23.46,73.18,1012.07,88.14,438.62,49.720000000000006,938.89,0.2554865357861718
7497,25.72,49.82,1016.19,60.1,452.33,24.1,966.37,0.3530048766539324
7499,7.28,38.56,1018.96,67.98,485.57,31.28,980.4,1.7297504103780037
7500,7.0,38.08,1020.27,77.67,482.38,31.08,982.19,1.8096488595438176
7501,15.29,38.73,1000.9,81.17,468.62,23.44,962.17,0.7913449537532148
7502,19.3,56.65,1020.55,70.43,459.1,37.35,963.9,0.4199040559018425
7505,14.38,40.66,1016.34,92.37,463.1,26.279999999999998,975.68,0.792042563351433
7506,28.79,68.51,1013.02,62.84,432.51,39.720000000000006,944.51,0.2192807564823596
7507,9.2,40.77,1011.88,89.86,479.82,31.570000000000004,971.11,1.2792334517068176
7510,22.49,58.82,1009.73,85.19,444.11,36.33,950.91,0.335719120470483
7511,16.84,56.03,1020.25,70.37,437.14,39.19,964.22,0.4632952401220418
7512,20.57,60.1,1011.16,83.45,451.88,39.53,951.06,0.365522702803705
7513,13.1,49.83,1007.29,92.79,466.08,36.73,957.46,0.7140001194902363
7517,10.87,37.5,1011.43,95.56,474.07,26.630000000000003,973.93,1.1630052131248083
7520,17.4,44.9,1020.5,77.11,457.75,27.5,975.6,0.585912500319996
7525,11.54,45.0,1022.77,80.79,482.34,33.46,977.77,0.9288272674754476
7527,27.43,56.85,1011.86,36.76,436.64,29.42,955.01,0.2800059381984878
7529,26.2,63.56,1013.39,67.07,442.4,37.36,949.83,0.2656623062178431
7530,27.5,68.24,1010.38,73.44,430.9,40.74,942.14,0.2296173931578386
7533,15.86,49.69,1015.59,87.26,462.84,33.83,965.9,0.5872982478757959
7535,25.42,73.21,1001.91,93.78,432.04,47.78999999999999,928.7,0.2321549800531779
7536,11.11,40.55,1023.91,87.12,476.37,29.44,983.36,1.0574004379476174
7539,13.85,41.39,1018.62,75.55,471.45,27.54,977.23,0.8224138968672564
7540,30.66,66.25,1007.67,63.03,439.55,35.59,941.42,0.2163965094955015
7541,21.7,70.32,1009.12,91.3,438.52,48.61999999999999,938.8,0.2873762077769565
7543,15.0,41.17,1015.57,64.82,468.72,26.17,974.4,0.7589992713140636
7544,22.29,45.01,1012.4,51.58,449.08,22.72,967.39,0.4476150008636733
7546,21.65,56.89,1013.13,66.07,445.93,35.24,956.24,0.3620535882828862
7547,20.08,49.69,1008.34,69.88,453.54,29.61,958.65,0.4545512857004264
7549,29.47,65.51,1014.71,58.28,444.8,36.040000000000006,949.2,0.2303971185442383
7550,26.02,71.94,1009.38,64.12,435.21,45.92,937.44,0.2324990271806059
7551,26.19,73.77,1001.31,91.87,433.34,47.58,927.54,0.2242918520733797
7556,23.03,54.42,1014.42,74.98,453.77,31.39,960.0,0.3620622989396091
7560,10.58,41.49,1020.43,91.9,473.19,30.910000000000004,978.94,1.0779694562791224
7561,23.85,74.22,1009.99,82.72,441.66,50.37,935.77,0.2495047021518552
7562,25.0,59.43,1007.84,68.91,438.28,34.43,948.41,0.2949890627629143
7564,9.6,41.03,1021.01,69.03,481.73,31.43,979.98,1.2230126330327404
7566,8.34,40.72,1023.62,83.75,483.14,32.379999999999995,982.9,1.4226536256260216
7567,19.44,60.07,1014.8,69.06,452.89,40.63,954.73,0.3878277126617026
7568,13.42,42.86,1013.88,85.13,473.27,29.44,971.02,0.8228189655711974
7570,16.36,43.99,1021.34,85.13,465.81,27.630000000000003,977.35,0.6472492359065825
7571,23.28,48.92,1010.23,41.55,449.27,25.64,961.31,0.394491813550702
7572,31.82,71.29,1008.44,41.7,431.23,39.470000000000006,937.15,0.1900991506174398
7573,24.39,60.84,1018.5,61.73,442.72,36.45,957.66,0.2983514384782244
7574,9.28,41.38,1021.96,72.22,486.18,32.1,980.58,1.266072648789187
7576,19.8,67.71,1005.58,69.65,446.03,47.91,937.87,0.3326948408915622
7577,20.73,59.87,1019.08,80.48,445.18,39.14,959.21,0.3586964552800564
7578,28.45,52.84,1006.18,43.16,439.86,24.390000000000004,953.34,0.2925966774385384
7579,31.04,66.54,1003.83,53.05,431.66,35.50000000000001,937.29,0.2089956742553119
7580,10.09,41.01,1019.89,96.55,471.15,30.92,978.88,1.1386185631438488
7581,17.33,42.28,1007.97,50.33,462.26,24.950000000000003,965.69,0.630888736153503
7583,17.97,65.94,1012.92,88.22,448.88,47.97,946.98,0.378820293114818
7584,21.12,49.15,1021.29,52.9,456.92,28.03,972.14,0.4401723234378372
7587,15.36,41.66,1012.41,62.32,466.7,26.3,970.75,0.7293354436709875
7589,10.34,37.5,1010.35,95.56,474.08,27.16,972.85,1.222643455834945
7591,10.95,40.22,1010.04,78.96,477.23,29.27,969.82,1.0836063749832543
7592,26.45,75.6,1017.42,74.5,436.89,49.14999999999999,941.82,0.2184865124373631
7593,15.31,40.66,1016.46,84.64,458.26,25.349999999999994,975.8,0.7361552027085423
7595,27.44,66.56,1005.51,69.28,428.0,39.120000000000005,938.95,0.2343399585108768
7596,27.15,59.21,1013.49,51.71,440.27,32.06,954.28,0.2738761402045284
7597,17.3,62.1,1020.28,88.06,450.83,44.8,958.18,0.4196382861876704
7598,25.33,73.21,1002.19,97.24,433.43,47.88,928.98,0.233729414536478
7599,25.89,66.49,1013.08,63.16,434.67,40.6,946.59,0.2525057567095096
7601,27.58,78.05,1010.83,94.98,431.95,50.47,932.78,0.2006625417688871
7603,9.73,40.22,1011.48,87.88,481.42,30.49,971.26,1.2301815860659489
7604,11.8,40.66,1017.13,97.2,464.43,28.86,976.47,0.967990028929444
7605,16.25,58.16,1018.34,78.59,458.31,41.91,960.18,0.4849328113427151
7606,24.65,71.98,1006.46,91.11,431.77,47.330000000000005,934.48,0.2433457118751151
7608,23.13,71.25,1002.49,94.59,431.91,48.120000000000005,931.24,0.2620793228206704
7610,14.98,43.99,1022.66,83.34,462.32,29.01,978.67,0.701579525143929
7611,28.06,70.04,1009.89,66.07,431.7,41.98,939.85,0.2196586168254124
7613,4.32,35.47,1017.8,88.51,488.03,31.15,982.33,3.184942413515856
7617,26.21,65.12,1016.06,44.31,444.44,38.91,950.94,0.2603944515428681
7619,5.86,40.62,1017.03,85.06,480.71,34.76,976.41,2.0195082030573888
7621,21.36,58.95,1018.35,78.87,443.93,37.59,959.4,0.3525570771904077
7624,18.36,51.43,1010.57,90.17,459.8,33.07,959.14,0.4869448373468687
7625,25.24,66.54,1002.07,81.22,433.86,41.30000000000001,935.53,0.2583315589636156
7627,33.15,68.51,1012.9,51.91,428.89,35.36000000000001,944.39,0.1888462738317203
7628,14.33,45.51,1015.42,71.55,468.92,31.18,969.91,0.7190278801941186
7629,12.08,40.75,1015.84,86.9,476.84,28.67,975.09,0.9686750903993824
7630,14.47,42.99,1009.78,91.15,469.0,28.520000000000003,966.79,0.7539401410109194
7631,28.0,74.22,1008.68,66.0,433.94,46.22,934.46,0.2088097162874851
7632,16.21,41.23,995.88,80.0,463.09,25.02,954.65,0.6928975939281049
7633,31.14,67.32,1013.93,38.37,436.64,36.17999999999999,946.61,0.2082863467879902
7634,10.73,40.35,1012.27,89.65,477.23,29.62,971.92,1.1022610868784437
7637,16.84,45.01,1016.14,75.74,456.85,28.17,971.13,0.6027296124746098
7639,18.0,52.08,1003.07,100.09,450.85,34.08,950.99,0.4809374466632531
7641,8.44,41.17,1019.9,70.72,486.15,32.730000000000004,978.73,1.3990942652531924
7642,12.24,44.92,1023.74,88.21,473.26,32.68,978.82,0.8607531763076259
7643,14.64,39.58,1011.46,71.9,467.8,24.94,971.88,0.8073156117374509
7648,20.92,63.86,1020.49,72.98,449.09,42.94,956.63,0.3361574883873003
7649,27.52,66.48,1004.99,52.54,429.67,38.96000000000001,938.51,0.234852718425545
7650,25.66,70.02,1010.89,68.14,442.2,44.36,940.87,0.2461160746189208
7652,32.32,76.09,1006.63,62.96,432.53,43.77,930.54,0.1758803410239827
7655,10.42,39.96,1025.21,95.69,470.81,29.54,985.25,1.1307132468360876
7657,5.42,41.38,1020.77,86.02,491.38,35.96,979.39,2.190925969192026
7661,29.7,67.17,1007.31,66.56,438.04,37.47,940.14,0.2195745354893784
7662,19.27,65.12,1015.63,73.48,449.42,45.85000000000001,950.51,0.3581428529534394
7664,27.9,63.13,1011.8,70.04,439.76,35.230000000000004,948.67,0.2496753867964324
7665,22.76,44.05,1006.95,74.07,450.31,21.29,962.9,0.4491520859224918
7668,22.99,61.02,1009.88,81.56,440.85,38.03,948.86,0.3142531723638553
7669,26.27,71.98,1005.72,86.15,427.65,45.71000000000001,933.74,0.2261603987826843
7670,25.04,65.48,1017.66,57.08,440.92,40.440000000000005,952.18,0.2689160995431134
7671,12.36,37.73,1021.36,65.45,470.39,25.37,983.63,1.0086785943730665
7673,26.11,73.17,1009.8,65.18,434.94,47.06,936.63,0.2276614110453628
7674,20.23,52.05,1012.15,47.49,457.57,31.82,960.1,0.4345511725626003
7679,22.02,46.93,1014.32,55.92,451.92,24.91,967.39,0.4373143141475129
7681,24.03,58.46,1015.71,70.15,442.03,34.43,957.25,0.3146582793859141
7682,19.21,53.16,1013.18,81.64,454.01,33.95,960.02,0.4445832349200492
7683,8.96,40.05,1015.91,89.4,467.24,31.09,975.86,1.302055466381309
7684,22.56,66.48,1003.82,77.46,437.73,43.92,937.34,0.2918610940420411
7685,9.87,42.74,1024.61,87.74,470.9,32.870000000000005,981.87,1.1162899632518009
7691,24.4,67.45,1015.63,57.1,435.47,43.05,948.18,0.2645979414016454
7694,20.58,49.15,1021.42,56.15,453.87,28.57,972.27,0.4487067316390297
7695,28.25,66.54,1011.02,43.77,439.67,38.290000000000006,944.48,0.2338975026000729
7699,23.19,60.75,1008.33,82.0,439.43,37.56,947.58,0.3119196049098785
7700,16.69,40.56,1019.92,51.43,469.9,23.87,979.36,0.6941465380420074
7706,29.97,73.06,1009.41,78.26,430.37,43.09,936.35,0.1965511455428418
7708,26.12,68.51,1013.06,68.96,433.11,42.39,944.55,0.2420310422931517
7711,29.56,70.4,1006.49,82.95,432.85,40.84,936.09,0.2079985622462787
7717,22.86,62.52,1016.23,70.67,447.96,39.66,953.71,0.3134325099957514
7718,17.01,50.59,1015.8,80.95,463.4,33.58,965.21,0.5385016476360834
7720,27.78,72.43,1006.72,74.53,429.62,44.650000000000006,934.29,0.2135176417696607
7721,12.93,36.71,1013.22,83.44,472.42,23.78,976.51,0.995280203547674
7722,24.46,61.9,1013.88,87.16,441.34,37.44,951.98,0.2914916972354059
7724,12.59,44.34,1017.01,85.57,474.11,31.750000000000004,972.67,0.8492932975494795
7726,19.13,58.66,1013.32,74.86,453.92,39.53,954.66,0.404503505631699
7729,14.79,46.48,1007.46,92.4,462.55,31.69,960.98,0.6728595052478824
7730,10.87,44.71,1021.38,58.22,484.63,33.84,976.67,0.997185789150854
7732,9.53,38.18,1018.43,75.33,476.54,28.65,980.25,1.3096961045514235
7737,31.71,69.04,1008.79,49.32,441.15,37.330000000000005,939.75,0.2015065923693612
7738,13.78,42.03,1017.51,84.94,467.6,28.25,975.48,0.8073575202176067
7739,29.28,65.71,1013.76,48.05,445.49,36.42999999999999,948.05,0.2315450069148011
7741,12.83,41.67,1012.84,84.29,474.81,28.840000000000003,971.17,0.8881160122934514
7742,6.93,41.14,1027.18,84.67,479.06,34.21,986.04,1.680321515032259
7748,30.3,73.9,1006.72,55.13,440.79,43.60000000000001,932.82,0.1968541915084607
7750,22.97,64.15,1021.0,70.61,450.07,41.18000000000001,956.85,0.3054375373890713
7753,13.92,41.16,1000.98,83.89,454.15,27.239999999999995,959.82,0.7926559375802866
7754,33.79,69.05,1001.62,40.13,435.1,35.26,932.57,0.1864821246532926
7755,28.88,54.89,1007.16,46.6,440.99,26.01,952.27,0.2781879548570826
7758,27.58,65.27,1013.51,50.43,441.3,37.69,948.24,0.2451467008298102
7762,16.64,44.9,1021.02,70.34,460.93,28.26,976.12,0.61692918022957
7763,31.59,58.9,1003.39,47.6,440.52,27.31,944.49,0.2367558451316233
7764,24.17,59.44,1012.66,78.53,447.13,35.27,953.22,0.3112277825697407
7765,23.72,66.48,1003.61,73.75,436.62,42.760000000000005,937.13,0.2768840442953592
7766,17.37,57.76,1016.0,86.59,456.4,40.39,958.24,0.4549028238262231
7767,29.79,77.17,1009.68,64.0,432.84,47.38,932.51,0.1882818187856657
7768,28.43,69.59,1008.79,73.33,439.26,41.16,939.2,0.2220229971669145
7770,7.44,38.5,1012.81,70.27,488.12,31.06,974.31,1.7040916073174135
7773,13.06,44.2,1018.95,85.68,469.02,31.14,974.75,0.8125047639505795
7774,28.85,58.33,1013.78,41.39,444.0,29.48,955.45,0.263842756847804
7780,29.25,67.32,1013.88,38.57,437.94,38.06999999999999,946.56,0.2224050459344577
7781,23.48,66.49,1014.41,62.61,450.05,43.00999999999999,947.92,0.2882745749831603
7782,24.78,68.94,1007.29,70.56,435.93,44.16,938.35,0.255178556501741
7784,21.47,50.12,1009.19,93.68,448.11,28.65,959.07,0.4164295397613032
7785,20.68,68.61,1011.2,84.81,446.33,47.93,942.59,0.3145705959482253
7788,29.87,73.91,1004.53,74.3,431.8,44.03999999999999,930.62,0.1955889040122767
7789,17.54,44.58,1016.56,79.0,465.51,27.04,971.98,0.5953321843860832
7793,23.83,64.15,1020.93,63.86,447.95,40.32000000000001,956.78,0.293027809022666
7794,21.59,66.54,1004.88,90.54,441.71,44.95,938.34,0.3074693237206273
7799,25.94,60.75,1007.22,64.76,439.46,34.81,946.47,0.2788708351974007
7801,20.34,46.63,1013.16,79.08,453.62,26.290000000000003,966.53,0.4782729624688256
7803,24.19,65.48,1018.8,60.54,443.92,41.290000000000006,953.32,0.2802593901921335
7804,9.43,43.69,1017.28,91.8,478.48,34.26,973.59,1.1613685255245978
7805,11.71,41.44,1015.37,79.95,474.22,29.73,973.93,0.9772444763905056
7806,26.64,62.44,1011.81,72.46,438.67,35.8,949.37,0.2637186353554067
7808,8.53,43.14,1012.25,78.88,480.08,34.61,969.11,1.304621231020245
7810,28.7,71.64,1007.11,69.85,436.58,42.94,935.47,0.2123373351465029
7811,7.51,41.01,1024.61,97.41,477.61,33.5,983.6,1.5507568385613462
7812,25.57,62.96,1019.92,58.34,444.81,37.39,956.96,0.2762988611872931
7813,31.74,67.32,1013.69,36.59,436.17,35.58,946.37,0.204129025156491
7815,7.06,41.74,1021.95,90.38,448.97,34.68,980.21,1.52356215666659
7816,28.57,69.34,1007.98,65.55,439.46,40.77,938.64,0.2218325511026055
7817,28.14,61.47,1009.69,64.66,435.35,33.33,948.22,0.2516814704048375
7818,13.79,45.08,1025.02,84.36,469.55,31.29,979.94,0.7553246729848733
7819,14.68,43.99,1023.36,86.79,461.91,29.31,979.37,0.7152820835550314
7822,11.02,44.58,1016.4,83.57,481.85,33.56,971.82,0.9808220137292692
7823,17.18,63.09,1020.67,93.58,451.37,45.91,957.58,0.4164367071008008
7826,25.31,65.59,1011.16,79.71,440.96,40.28,945.57,0.2656252889539431
7828,22.98,69.84,1005.55,84.1,437.49,46.86,935.71,0.2725924829300243
7830,14.8,40.2,1012.87,88.35,466.27,25.4,972.67,0.78369974452064
7832,17.31,58.49,1011.8,92.77,456.84,41.18000000000001,953.31,0.4512169791278071
7833,20.06,44.9,1008.79,70.06,448.51,24.84,963.89,0.497960461599611
7834,23.45,45.61,1012.84,73.42,454.92,22.16,967.23,0.4253359693218064
7835,15.62,35.4,1016.19,53.95,467.95,19.78,980.79,0.8462821097101355
7837,27.99,71.58,1010.68,68.99,435.99,43.59,939.1,0.2176115466935712
7838,17.9,43.72,1008.64,74.73,452.55,25.82,964.92,0.5782736254580955
7839,31.98,73.42,1010.66,60.06,432.2,41.44,937.24,0.184073776701558
7840,14.65,39.28,1014.04,77.98,470.41,24.630000000000003,974.76,0.8174617518055373
7844,31.38,68.27,1006.79,52.79,426.67,36.89,938.52,0.1991632780388819
7847,18.87,67.71,1004.0,87.35,444.77,48.83999999999999,936.29,0.3481054094830841
7848,26.39,71.25,999.8,89.12,430.34,44.86,928.55,0.228869255366533
7849,25.13,57.69,1007.43,78.43,437.8,32.56,949.74,0.3019831630246242
7851,22.15,43.77,1010.81,60.08,448.46,21.620000000000005,967.04,0.4625657100449662
7855,24.93,69.05,1001.02,85.14,429.53,44.12,931.97,0.2495212518295252
7856,26.08,76.86,1003.3,79.49,436.85,50.78,926.44,0.2179336902886133
7857,8.37,39.99,1010.36,93.26,482.31,31.620000000000005,970.37,1.440951635758402
7858,31.0,71.77,1006.29,48.56,431.07,40.77,934.52,0.1937506461051657
7859,21.92,48.14,1013.44,67.8,449.65,26.22,965.3,0.4261161181347589
7861,14.44,40.1,1015.51,79.78,468.19,25.660000000000004,975.41,0.8085568626909182
7863,7.51,43.02,1014.35,86.46,485.38,35.510000000000005,971.33,1.5023514285307489
7864,10.96,45.01,1017.97,95.82,468.64,34.05,972.96,0.9499916482468616
7866,22.75,58.86,1016.0,67.34,448.32,36.11,957.14,0.3348007751677476
7872,23.7,70.04,1011.13,84.16,436.28,46.34,941.09,0.2628275102593574
7874,20.39,64.15,1021.31,62.35,457.37,43.760000000000005,957.16,0.349666308236466
7875,19.25,43.43,1012.01,73.26,451.08,24.18,968.58,0.5395516295815628
7876,5.51,41.03,1022.28,84.5,491.84,35.52,981.25,2.175558320612645
7877,25.23,66.44,1011.37,51.3,438.28,41.21,944.93,0.2614597121294446
7878,30.29,71.58,1010.01,54.03,434.27,41.29,938.43,0.2002944250101307
7880,17.65,59.87,1018.58,94.65,450.93,42.22,958.71,0.4267319513336498
7883,16.57,53.82,1015.17,63.69,462.52,37.25,961.35,0.5186379776393157
7884,22.97,72.24,1011.15,95.85,437.41,49.27,938.91,0.2636027733222254
7886,18.31,42.23,1012.88,79.32,464.45,23.92,970.65,0.6006611475764109
7887,24.26,67.69,1008.48,66.74,437.4,43.42999999999999,940.79,0.2663566033845435
7888,14.69,35.71,1015.78,57.34,467.39,21.020000000000003,980.07,0.890979620073129
7891,24.39,71.85,1009.73,72.24,438.2,47.46,937.88,0.2500539967125489
7892,20.43,63.09,1016.46,91.78,445.58,42.66,953.37,0.3456979427954393
7893,11.73,40.64,1020.68,96.98,477.06,28.91,980.04,1.0007400769277242
7895,17.72,48.14,1013.26,65.09,457.44,30.42,965.12,0.5362463319456702
7896,31.24,72.39,999.47,68.17,430.7,41.150000000000006,927.08,0.1904518825772831
7897,23.58,49.3,1003.8,74.62,440.44,25.72,954.5,0.3788750737638216
7899,25.85,75.08,1006.24,57.73,444.63,49.23,931.16,0.2290941242300926
7905,17.54,42.42,1008.97,67.67,471.28,24.880000000000003,966.55,0.6334010172478398
7906,19.74,45.38,1015.11,80.67,459.39,25.640000000000004,969.73,0.5128258368039694
7907,29.12,74.87,1009.85,62.51,435.51,45.75,934.98,0.1997555836710371
7908,28.02,71.77,1006.5,72.41,428.58,43.75,934.73,0.2131183393059974
7909,31.16,64.96,1001.71,44.85,425.82,33.8,936.75,0.210369410700848
7910,15.24,48.6,1007.08,86.49,459.85,33.36,958.48,0.6208618212846851
7911,19.69,57.32,1012.41,75.51,449.59,37.63,955.09,0.398349929844197
7912,12.82,43.5,1022.38,84.32,471.41,30.68,978.88,0.8453207093800994
7914,10.65,41.78,1013.66,70.04,474.27,31.130000000000003,971.88,1.0658782758783432
7915,6.45,35.77,1018.86,67.84,483.12,29.320000000000004,983.09,2.093998478652372
7916,21.4,68.28,1008.2,60.34,450.22,46.88,939.92,0.3081183034125563
7917,23.82,60.32,1016.61,75.29,445.0,36.5,956.29,0.3097112071749438
7920,19.61,56.65,1020.64,63.74,457.41,37.04,963.99,0.4117448228091203
7923,10.44,39.04,1023.99,85.03,480.34,28.6,984.95,1.1785240405753408
7925,26.13,71.64,1004.16,87.18,439.73,45.510000000000005,932.52,0.2349043768829263
7927,31.18,74.34,1003.81,63.59,434.15,43.16,929.47,0.187301449246851
7928,25.39,70.36,1006.76,73.62,436.5,44.97,936.4,0.2443406452294742
7929,33.37,71.37,1003.75,45.26,432.67,38.00000000000001,932.38,0.1816706960720676
7933,13.43,40.1,1015.82,87.9,471.77,26.67,975.72,0.876011757649807
7934,26.13,57.32,1012.27,45.78,441.6,31.19,954.95,0.2948380113496611
